...1,binom,Word1,Word2,Alpha Probs,Nonalpha Probs,checkpoint,ProbAandB,log_odds,Alpha,Nonalpha,OverallFreq,Word1_freq,Word2_freq,Weird?,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,no_final_stress,GenPref,y_vals,num_tokens,n_billion_tokens
100,paperclips and pyramids,paperclips,pyramids,-71.1875,-69.7421875,step0-tokens0B,0.1907240253120337,-1.4453125,paperclips and pyramids,pyramids and paperclips,0,153183,2740592,yes,0,0,1,-1,0,0,-2.884295949,0,0,0,0.48348258896003526,-0.06609369383160849,0B,0
101,constellations and kettles,constellations,kettles,-79.5859375,-79.6484375,step0-tokens0B,0.5156199157230157,0.0625,constellations and kettles,kettles and constellations,0,1738409,680590,yes,0,-1,0,0,0,0,0.9377655371,-2,0,0,0.38898159391786385,-0.45159505714607223,0B,0
102,kaleidoscopes and whales,kaleidoscopes,whales,-80.875,-80.78125,step0-tokens0B,0.47657965106367595,-0.09375,kaleidoscopes and whales,whales and kaleidoscopes,0,70869,7442182,yes,0,-1,-1,-1,0,0,-4.654086262,-3,0,0,0.1467457616087833,-1.7603559785450262,0B,0
103,meadows and pianos,meadows,pianos,-56.171875,-56.78125,step0-tokens0B,0.6477982179521103,0.609375,meadows and pianos,pianos and meadows,0,5992006,1902404,yes,0,-1,-1,0,0,0,1.147307898,1,0,0,0.4025636013186267,-0.394794732344463,0B,0
104,magnets and zebras,magnets,zebras,-45.6875,-47.890625,step0-tokens0B,0.9005297861178929,2.203125,magnets and zebras,zebras and magnets,0,5125680,829702,yes,0,-1,1,0,0,0,1.820951878,0,0,0,0.5859262998388193,0.34715003577970655,0B,0
105,parrots and submarines,parrots,submarines,-56.5546875,-56.3828125,step0-tokens0B,0.45713671682749485,-0.171875,parrots and submarines,submarines and parrots,0,1701107,2404517,yes,0,1,0,-1,0,0,-0.3460698362,1,-1,-1,0.4918957789593159,-0.032419723395681777,0B,0
106,crayons and jungles,crayons,jungles,-82.46875,-83.515625,step0-tokens0B,0.7401743620390163,1.046875,crayons and jungles,jungles and crayons,0,1861354,1397754,yes,0,1,1,0,0,0,0.2864375172,0,0,0,0.671214989130797,0.7136854119812109,0B,0
107,harbor and teapot,harbor,teapot,-56.484375,-56.8046875,step0-tokens0B,0.579400408904987,0.3203125,harbor and teapot,teapot and harbor,0,17241253,1331484,yes,0,-1,0,0,0,0,2.561010833,0,-1,-1,0.45653641248919524,-0.17429424667371185,0B,0
108,notebook and quicksand,notebook,quicksand,-51.71875,-53.4296875,step0-tokens0B,0.8469578427551038,1.7109375,notebook and quicksand,quicksand and notebook,0,13730144,501713,yes,0,0,1,-1,0,0,3.309320744,0,0,0,0.61388693631009,0.4636805306848269,0B,0
109,glacier and lantern,glacier,lantern,-43.1796875,-44.1328125,step0-tokens0B,0.7217432062975979,0.953125,glacier and lantern,lantern and glacier,0,6518648,4902023,yes,0,-1,0,0,0,0,0.2850190154,0,0,0,0.44952334747598166,-0.202596750307873,0B,0
110,microscope and puddle,microscope,puddle,-45.9609375,-46.96875,step0-tokens0B,0.7325918338117744,1.0078125,microscope and puddle,puddle and microscope,0,7785003,1995922,yes,0,0,0,0,0,0,1.361093092,-1,1,1,0.5380018756807323,0.15230121539262784,0B,0
111,compass and swan,compass,swan,-42.453125,-42.8203125,step0-tokens0B,0.5907792048683922,0.3671875,compass and swan,swan and compass,0,8062871,6606003,yes,0,-1,0,0,0,0,0.1992909155,-1,-1,-1,0.3708152793305254,-0.5287208479114315,0B,0
112,bonsai and cathedral,bonsai,cathedral,-57.03125,-57.1875,step0-tokens0B,0.5389832206876841,0.15625,bonsai and cathedral,cathedral and bonsai,0,1815798,13471166,yes,0,1,0,-1,0,0,-2.004026509,1,1,1,0.5395465675635667,0.15851737045890035,0B,0
113,honeycomb and violin,honeycomb,violin,-47.265625,-47.015625,step0-tokens0B,0.4378234991142019,-0.25,honeycomb and violin,violin and honeycomb,0,1932161,7817934,yes,0,0,-1,0,0,0,-1.39778126,0,0,0,0.37378558748909785,-0.5160104869203551,0B,0
114,sailboat and stadium,sailboat,stadium,-42.421875,-44.3671875,step0-tokens0B,0.8749346174830965,1.9453125,sailboat and stadium,stadium and sailboat,0,1395717,34697787,yes,0,0,0,0,0,0,-3.213267648,1,2,1,0.46805498281733343,-0.1279543591708569,0B,0
115,acorns and skyscrapers,acorns,skyscrapers,-84.6640625,-91.34375,step0-tokens0B,0.9987454055200282,6.6796875,acorns and skyscrapers,skyscrapers and acorns,0,1180119,1758558,yes,0,1,0,0,0,0,-0.3988788742,1,1,1,0.6354078739692435,0.5554878480782884,0B,0
116,bell and trellis,bell,trellis,-58.078125,-55.0078125,step0-tokens0B,0.04434858139539836,-3.0703125,bell and trellis,trellis and bell,0,35137586,1261653,yes,0,0,1,0,0,0,3.326848618,1,1,1,0.7395525882810347,1.0436444265019114,0B,0
117,inkwell and kite,inkwell,kite,-58.96875,-57.625,step0-tokens0B,0.2068940488158881,-1.34375,inkwell and kite,kite and inkwell,0,174191,4339660,yes,0,0,-1,0,0,0,-3.215398885,-1,0,0,0.30493705837289425,-0.8238970156358951,0B,0
118,foxglove and trombone,foxglove,trombone,-77.359375,-80.0078125,step0-tokens0B,0.9339146213324512,2.6484375,foxglove and trombone,trombone and foxglove,0,216536,1431092,yes,0,0,-1,0,0,0,-1.888436253,0,1,1,0.4033314040851072,-0.3916032768872064,0B,0
119,carousel and quill,carousel,quill,-57.8125,-57.2265625,step0-tokens0B,0.3575675223704418,-0.5859375,carousel and quill,quill and carousel,0,3529054,1376012,yes,0,0,1,0,0,0,0.941840386,-2,0,0,0.5537956900882893,0.2160188871735107,0B,0
120,lighthouse and onion,lighthouse,onion,-43.8046875,-44.53125,step0-tokens0B,0.6740504840647447,0.7265625,lighthouse and onion,onion and lighthouse,0,6309314,19984482,yes,0,-1,-1,0,0,0,-1.152929118,0,1,1,0.359488077822755,-0.5775867216312712,0B,0
121,cactus and chessboard,cactus,chessboard,-67.1875,-66.3515625,step0-tokens0B,0.30239108267790193,-0.8359375,cactus and chessboard,chessboard and cactus,0,3875670,482471,yes,0,0,0,0,1,0,2.083553015,0,-1,-1,0.5131064020567846,0.05243762058559276,0B,0
122,gallery and raindrop,gallery,raindrop,-56.1328125,-56.2734375,step0-tokens0B,0.5350984286266115,0.140625,gallery and raindrop,raindrop and gallery,0,47192034,300207,yes,0,0,0,0,0,0,5.057508149,-1,-2,-1,0.5816477613097263,0.32954128942895256,0B,0
123,cricket and plow,cricket,plow,-44.734375,-46.2109375,step0-tokens0B,0.8140528050985782,1.4765625,cricket and plow,plow and cricket,0,22371439,2091711,yes,0,1,0,-1,0,0,2.369802709,-1,-1,-1,0.47378718627090877,-0.10494747298827634,0B,0
124,gingerbread and fresco,gingerbread,fresco,-55.796875,-56.6640625,step0-tokens0B,0.7041601384435928,0.8671875,gingerbread and fresco,fresco and gingerbread,0,2680755,1898238,yes,0,0,1,0,0,0,0.3451723838,-1,1,1,0.6186386245432928,0.48377387933797256,0B,0
125,cello and sunflower,cello,sunflower,-55.53125,-56.4375,step0-tokens0B,0.7122321842389469,0.90625,cello and sunflower,sunflower and cello,0,3201808,4859179,yes,0,0,0,0,0,0,-0.4171538433,1,0,0,0.5346079781668849,0.13865361909333598,0B,0
126,archway and quilt,archway,quilt,-45.5078125,-47.1953125,step0-tokens0B,0.8438951025545426,1.6875,archway and quilt,quilt and archway,0,697748,11191695,yes,0,0,0,0,0,0,-2.775069258,-1,0,0,0.40905744318660225,-0.3678632220190442,0B,0
127,compass and haystack,compass,haystack,-41.78125,-40.8203125,step0-tokens0B,0.2766905310254354,-0.9609375,compass and haystack,haystack and compass,0,8062871,777871,yes,0,0,0,0,0,0,2.338464275,0,-1,-1,0.5138878138711385,0.055565547763547996,0B,0
128,beacon and millipede,beacon,millipede,-54.6796875,-58.9453125,step0-tokens0B,0.9861513897844354,4.265625,beacon and millipede,millipede and beacon,0,6961993,123796,yes,0,-1,0,0,1,0,4.029586013,1,-1,-1,0.5305650404604544,0.12241279500668178,0B,0
129,parchment and windmill,parchment,windmill,-44.7734375,-44.0234375,step0-tokens0B,0.3208213008246071,-0.75,parchment and windmill,windmill and parchment,0,4503266,1674006,yes,0,0,0,0,0,0,0.989583355,0,-1,-1,0.4850515353807142,-0.05981168314673041,0B,0
130,candlestick and meadow,candlestick,meadow,-68.2109375,-67.921875,step0-tokens0B,0.42823339806622046,-0.2890625,candlestick and meadow,meadow and candlestick,0,1123593,4852235,yes,0,1,0,0,0,0,-1.462907837,-1,1,1,0.5398265144325476,0.15964425745012975,0B,0
0,kiwis and wolverines,kiwis,wolverines,-63.4921875,-63.65625,step500-tokens2B,0.5409238721893664,0.1640625,kiwis and wolverines,wolverines and kiwis,0,1308423,1749798,no,0,0,0,-1,-1,0,-0.2906777575,1,-1,-1,0.4267182851400678,-0.2952532031401963,2B,2
1,kiwis and narwhals,kiwis,narwhals,-66.89453125,-67.2578125,step500-tokens2B,0.5898344994463247,0.36328125,kiwis and narwhals,narwhals and kiwis,0,1308423,86641,no,0,1,0,-1,-1,0,2.71480473,0,-1,-1,0.5145713912968594,0.058302074279009575,2B,2
2,kiwis and ocelots,kiwis,ocelots,-67.296875,-64.373046875,step500-tokens2B,0.05098814552771514,-2.923828125,kiwis and ocelots,ocelots and kiwis,0,1308423,84729,no,0,0,0,-1,0,0,2.737119946,0,-1,-1,0.4575999316064041,-0.17000857211651807,2B,2
3,ibex and kiwis,ibex,kiwis,-51.00390625,-53.234375,step500-tokens2B,0.9029524430206698,2.23046875,ibex and kiwis,kiwis and ibex,0,405760,1308423,no,0,0,0,1,0,0,-1.170816022,0,1,0,0.4969075001181056,-0.01237015726610144,2B,2
4,harpies and kiwis,harpies,kiwis,-60.451171875,-61.08203125,step500-tokens2B,0.6526842973205801,0.630859375,harpies and kiwis,kiwis and harpies,0,186488,1308423,no,0,-1,0,1,1,0,-1.94821098,0,0,0,0.4712148996666903,-0.11526785924400965,2B,2
5,axolotls and wolverines,axolotls,wolverines,-80.5234375,-72.02734375,step500-tokens2B,2.042230061352948e-4,-8.49609375,axolotls and wolverines,wolverines and axolotls,0,118861,1749798,no,0,-1,0,-1,0,0,-2.689300889,-1,-1,-1,0.2620247369529563,-1.0354713899770773,2B,2
6,axolotls and ibex,axolotls,ibex,-67.359375,-60.890625,step500-tokens2B,0.00154876109428798,-6.46875,axolotls and ibex,ibex and axolotls,0,118861,405760,no,0,-1,0,-1,0,0,-1.227807109,-2,-1,0,0.33121715141760155,-0.7026852095280117,2B,2
7,axolotls and harpies,axolotls,harpies,-75.5859375,-69.556640625,step500-tokens2B,0.0024014053072493593,-6.029296875,axolotls and harpies,harpies and axolotls,0,118861,186488,no,0,1,0,-1,-1,0,-0.4504121507,-2,0,0,0.41316611133534603,-0.35089207752444285,2B,2
8,axolotls and keas,axolotls,keas,-66.18359375,-59.1484375,step500-tokens2B,8.796062064765497e-4,-7.03515625,axolotls and keas,keas and axolotls,0,118861,41506,no,0,0,1,-1,0,0,1.052116748,-3,-1,1,0.5908236184577735,0.36737121314088894,2B,2
9,axolotls and bonobos,axolotls,bonobos,-75.984375,-70.125,step500-tokens2B,0.0028449096649795012,-5.859375,axolotls and bonobos,bonobos and axolotls,0,118861,290761,no,0,-1,0,-1,0,0,-0.8945468807,-1,0,0,0.32836692114815236,-0.7155805326050524,2B,2
10,axolotls and wombats,axolotls,wombats,-72.5,-67.853515625,step500-tokens2B,0.009504081806547191,-4.646484375,axolotls and wombats,wombats and axolotls,0,118861,228721,no,0,-1,0,-1,0,0,-0.654548177,-2,-1,-1,0.26622836149079915,-1.0138434186847471,2B,2
11,axolotls and lions,axolotls,lions,-61.8046875,-56.734375,step500-tokens2B,0.006241259229821675,-5.0703125,axolotls and lions,lions and axolotls,0,118861,19766321,no,0,-1,-1,-1,-1,0,-5.113780066,-2,0,0,0.1589667001970527,-1.6659365071109442,2B,2
12,ocelots and platypuses,ocelots,platypuses,-66.630859375,-73.671875,step500-tokens2B,0.9991255281723469,7.041015625,ocelots and platypuses,platypuses and ocelots,0,84729,43558,no,0,1,-1,1,0,0,0.6653645446,1,3,1,0.5250262425985742,0.10018869231192418,2B,2
13,ibex and platypuses,ibex,platypuses,-54.140625,-60.0625,step500-tokens2B,0.9973269939672114,5.921875,ibex and platypuses,platypuses and ibex,0,405760,43558,no,0,1,0,1,0,0,2.231668468,2,3,1,0.6910321114827613,0.8049489428779834,2B,2
14,harpies and platypuses,harpies,platypuses,-63.955078125,-67.0625,step500-tokens2B,0.9571978541000363,3.107421875,harpies and platypuses,platypuses and harpies,0,186488,43558,no,0,0,0,1,1,0,1.454273511,2,2,0,0.5846420329909703,0.3418590309856108,2B,2
15,keas and platypuses,keas,platypuses,-52.29296875,-57.24609375,step500-tokens2B,0.9929882046185029,4.953125,keas and platypuses,platypuses and keas,0,41506,43558,no,0,0,-1,0,0,0,-0.04825538823,3,3,1,0.4589454843044635,-0.16458860972505485,2B,2
16,bonobos and platypuses,bonobos,platypuses,-66.7890625,-71.09765625,step500-tokens2B,0.9867261125456144,4.30859375,bonobos and platypuses,platypuses and bonobos,0,290761,43558,no,0,1,0,1,0,0,1.898408241,1,2,0,0.6124570309917737,0.4576520560662202,2B,2
17,harpies and wolverines,harpies,wolverines,-61.642578125,-61.6328125,step500-tokens2B,0.49755861315236855,-0.009765625,harpies and wolverines,wolverines and harpies,0,186488,1749798,no,0,-1,0,0,0,0,-2.238888738,1,-1,1,0.5714926980135802,0.2879439275730262,2B,2
18,keas and wolverines,keas,wolverines,-51.76171875,-52.453125,step500-tokens2B,0.6662796810207858,0.69140625,keas and wolverines,wolverines and keas,0,41506,1749798,no,0,-1,-1,-1,0,0,-3.741417637,2,0,0,0.28491468083539706,-0.9202120931179661,2B,2
19,bonobos and wolverines,bonobos,wolverines,-63.890625,-64.3203125,step500-tokens2B,0.6057990438488957,0.4296875,bonobos and wolverines,wolverines and bonobos,0,290761,1749798,no,0,0,0,0,0,0,-1.794754008,0,-1,-1,0.4260534593626886,-0.29797142734636417,2B,2
20,capybaras and ibex,capybaras,ibex,-56.455078125,-57.7734375,step500-tokens2B,0.7889086197742575,1.318359375,capybaras and ibex,ibex and capybaras,0,77225,405760,no,0,0,0,0,0,0,-1.659038613,-2,-1,-1,0.35636088244063857,-0.5911942604630338,2B,2
21,capybaras and harpies,capybaras,harpies,-61.353515625,-63.029296875,step500-tokens2B,0.8423450906059847,1.67578125,capybaras and harpies,harpies and capybaras,0,77225,186488,no,0,1,0,-1,-1,0,-0.881643655,-2,0,0,0.4042523912313735,-0.3877776884851256,2B,2
22,capybaras and keas,capybaras,keas,-52.095703125,-55.34765625,step500-tokens2B,0.962743232064167,3.251953125,capybaras and keas,keas and capybaras,0,77225,41506,no,0,1,1,1,0,0,0.6208852437,-3,-1,-1,0.5934734630919691,0.3783432921802061,2B,2
23,ibex and narwhals,ibex,narwhals,-54.2109375,-56.18359375,step500-tokens2B,0.8778961345311737,1.97265625,ibex and narwhals,narwhals and ibex,0,405760,86641,no,0,1,0,-1,0,0,1.543988707,0,0,0,0.5357407880252771,0.14320739692737267,2B,2
24,harpies and narwhals,harpies,narwhals,-61.716796875,-63.84765625,step500-tokens2B,0.8938665640830568,2.130859375,harpies and narwhals,narwhals and harpies,0,186488,86641,no,0,-1,0,0,1,0,0.7665937492,0,-1,-1,0.4233333096548839,-0.3091046050334284,2B,2
25,keas and narwhals,keas,narwhals,-53.63671875,-52.953125,step500-tokens2B,0.3354596873925299,-0.68359375,keas and narwhals,narwhals and keas,0,41506,86641,no,0,0,-1,-1,0,0,-0.7359351495,1,0,0,0.36200860449946104,-0.5666568156987601,2B,2
26,ibex and ocelots,ibex,ocelots,-54.7265625,-54.568359375,step500-tokens2B,0.4605315033125118,-0.158203125,ibex and ocelots,ocelots and ibex,0,405760,84729,no,0,0,0,0,0,0,1.566303924,1,0,0,0.5764726271403577,0.3083097106173805,2B,2
27,keas and ocelots,keas,ocelots,-52.37109375,-52.755859375,step500-tokens2B,0.5950219975882318,0.384765625,keas and ocelots,ocelots and keas,0,41506,84729,no,0,-1,-1,-1,0,0,-0.7136199328,2,0,0,0.3404638478266884,-0.661227842034413,2B,2
28,bonobos and ocelots,bonobos,ocelots,-64.9453125,-64.396484375,step500-tokens2B,0.366136335659176,-0.548828125,bonobos and ocelots,ocelots and bonobos,0,290761,84729,no,0,0,1,0,0,0,1.233043696,0,-1,-1,0.5937242316635813,0.3793827937200819,2B,2
29,harpies and ibex,harpies,ibex,-49.060546875,-50.3828125,step500-tokens2B,0.7895584005189642,1.322265625,harpies and ibex,ibex and harpies,0,186488,405760,no,0,-1,0,0,1,0,-0.777394958,0,-1,-1,0.39146210219709704,-0.4411704819779082,2B,2
30,ibex and keas,ibex,keas,-40.203125,-40.80859375,step500-tokens2B,0.6469064710963126,0.60546875,ibex and keas,keas and ibex,0,405760,41506,no,0,1,1,1,0,0,2.279923857,-1,0,0,0.729375607633055,0.9914569826689006,2B,2
31,bonobos and ibex,bonobos,ibex,-52.9765625,-53.0078125,step500-tokens2B,0.5078118642792044,0.03125,bonobos and ibex,ibex and bonobos,0,290761,405760,no,0,0,0,0,0,0,-0.3332602279,-1,-1,-1,0.41936578233907684,-0.32537745688874503,2B,2
32,ibex and koalas,ibex,koalas,-47.09375,-47.26953125,step500-tokens2B,0.5438325053576957,0.17578125,ibex and koalas,koalas and ibex,0,405760,625349,no,0,0,-1,0,0,0,-0.4325480421,1,1,1,0.4713669959544411,-0.11465746170600533,2B,2
33,ibex and sloths,ibex,sloths,-43.515625,-44.287109375,step500-tokens2B,0.6838419063501676,0.771484375,ibex and sloths,sloths and ibex,0,405760,420234,no,0,0,-1,1,0,0,-0.03504984718,-1,0,0,0.42746759137981555,-0.29219086690446183,2B,2
34,aardvarks and ibex,aardvarks,ibex,-61.63671875,-61.73046875,step500-tokens2B,0.523420348936324,0.09375,aardvarks and ibex,ibex and aardvarks,0,58045,405760,no,0,0,1,0,0,0,-1.94454328,0,0,0,0.5680652808348717,0.2739618793826944,2B,2
35,harpies and keas,harpies,keas,-47.091796875,-46.7421875,step500-tokens2B,0.4134771498315425,-0.349609375,harpies and keas,keas and harpies,0,186488,41506,no,0,-1,1,1,1,0,1.502528899,-1,-1,-1,0.5694166848584832,0.2794716406909925,2B,2
36,bonobos and harpies,bonobos,harpies,-60.05078125,-58.990234375,step500-tokens2B,0.2572049600455828,-1.060546875,bonobos and harpies,harpies and bonobos,0,290761,186488,no,0,1,0,-1,-1,0,0.44413473,-1,0,0,0.4695475164299526,-0.12196088491939039,2B,2
37,harpies and koalas,harpies,koalas,-56.931640625,-51.60546875,step500-tokens2B,0.004839118321799306,-5.326171875,harpies and koalas,koalas and harpies,0,186488,625349,no,0,-1,-1,0,1,0,-1.209943,1,0,0,0.3594510874965562,-0.57774737367536,2B,2
38,harpies and wombats,harpies,wombats,-57.275390625,-56.833984375,step500-tokens2B,0.3914059390883863,-0.44140625,harpies and wombats,wombats and harpies,0,186488,228721,no,0,-1,0,1,1,0,-0.2041360263,0,-1,-1,0.46693255202911266,-0.13246314116030422,2B,2
39,aardvarks and harpies,aardvarks,harpies,-64.94140625,-67.888671875,step500-tokens2B,0.9501340950202014,2.947265625,aardvarks and harpies,harpies and aardvarks,0,58045,186488,no,0,1,0,0,-1,0,-1.167148322,0,1,1,0.5790029683650513,0.3186818213606025,2B,2
40,bonobos and keas,bonobos,keas,-50.15234375,-50.38671875,step500-tokens2B,0.5583269943353745,0.234375,bonobos and keas,keas and bonobos,0,290761,41506,no,0,1,1,1,0,0,1.946663629,-2,-1,-1,0.6556932495586142,0.6441600957716019,2B,2
41,keas and koalas,keas,koalas,-46.39453125,-43.43359375,step500-tokens2B,0.04922211319719861,-2.9609375,keas and koalas,koalas and keas,0,41506,625349,no,0,-1,-1,-1,0,0,-2.712471899,2,1,1,0.3394323126090292,-0.6658250443663524,2B,2
42,keas and sloths,keas,sloths,-42.89453125,-43.666015625,step500-tokens2B,0.6838419063501676,0.771484375,keas and sloths,sloths and keas,0,41506,420234,no,0,-1,-1,0,0,0,-2.314973704,0,0,0,0.30082792751274773,-0.843358449557966,2B,2
43,keas and wombats,keas,wombats,-47.64453125,-45.787109375,step500-tokens2B,0.1350038365127029,-1.857421875,keas and wombats,wombats and keas,0,41506,228721,no,0,-1,-1,-1,0,0,-1.706664925,1,0,0,0.2893415476569124,-0.8985841218256359,2B,2
44,keas and lions,keas,lions,-36.73046875,-34.953125,step500-tokens2B,0.14463143714297527,-1.77734375,keas and lions,lions and keas,0,41506,19766321,no,0,-1,-1,-1,-1,0,-6.165896814,0,1,1,0.2167473539716161,-1.284722900251833,2B,2
45,aardvarks and keas,aardvarks,keas,-58.48828125,-60.6328125,step500-tokens2B,0.8951566359697455,2.14453125,aardvarks and keas,keas and aardvarks,0,58045,41506,no,0,1,1,1,0,0,0.3353805767,-1,0,0,0.6953240963767371,0.8251294620259344,2B,2
46,bonobos and wombats,bonobos,wombats,-58.859375,-58.521484375,step500-tokens2B,0.4163219602930173,-0.337890625,bonobos and wombats,wombats and bonobos,0,290761,228721,no,0,0,0,1,0,0,0.2399987037,-1,-1,-1,0.49583256748790977,-0.016670116079694597,2B,2
47,aardvarks and bonobos,aardvarks,bonobos,-69.7421875,-72.19921875,step500-tokens2B,0.9210741144349998,2.45703125,aardvarks and bonobos,bonobos and aardvarks,0,58045,290761,no,0,0,0,0,0,0,-1.611283052,1,1,1,0.550548918849493,0.20288879627999296,2B,2
48,ocarinas and vibraphones,ocarinas,vibraphones,-69.171875,-73.33203125,step500-tokens2B,0.9846346585586977,4.16015625,ocarinas and vibraphones,vibraphones and ocarinas,0,25781,16255,no,0,0,1,0,0,0,0.4612372328,-1,-1,-1,0.5401509282596678,0.16095026655090905,2B,2
49,cymbals and ocarinas,cymbals,ocarinas,-62.01171875,-59.93359375,step500-tokens2B,0.11124120650754306,-2.078125,cymbals and ocarinas,ocarinas and cymbals,0,840625,25781,no,0,0,1,1,0,0,3.484507876,2,0,0,0.7863131089907258,1.3028432531177554,2B,2
50,clarinets and ocarinas,clarinets,ocarinas,-66.771484375,-60.53125,step500-tokens2B,0.001945605817790643,-6.240234375,clarinets and ocarinas,ocarinas and clarinets,0,243271,25781,no,0,0,1,1,0,0,2.244538262,0,1,1,0.7423705361505314,1.0583261274000662,2B,2
51,cellos and ocarinas,cellos,ocarinas,-53.40625,-52.7109375,step500-tokens2B,0.3328523250129262,-0.6953125,cellos and ocarinas,ocarinas and cellos,0,268657,25781,no,0,0,1,0,0,0,2.343797687,2,0,0,0.7202291749686441,0.9455986739323422,2B,2
52,didgeridoos and vibraphones,didgeridoos,vibraphones,-81.306640625,-83.76953125,step500-tokens2B,0.9214990214584187,2.462890625,didgeridoos and vibraphones,vibraphones and didgeridoos,0,27696,16255,no,0,0,0,0,0,0,0.5328874447,-1,0,0,0.47878389059777837,-0.08491542531611426,2B,2
