WordA,WordB,binom,alpha_logprob,nonalpha_logprob,model,prompt_value,prompt_text,preference
magnets,zebras,magnets and zebras,-29.177974700927734,-29.804670333862305,gpt2xl,1,example: ,0.6266956329345703
parrots,submarines,parrots and submarines,-31.247882843017578,-32.431400299072266,gpt2xl,1,example: ,1.1835174560546875
crayons,jungles,crayons and jungles,-38.3884162902832,-35.755001068115234,gpt2xl,1,example: ,-2.6334152221679688
harbor,teapot,harbor and teapot,-31.251096725463867,-30.946598052978516,gpt2xl,1,example: ,-0.30449867248535156
notebook,quicksand,notebook and quicksand,-33.770042419433594,-32.042930603027344,gpt2xl,1,example: ,-1.72711181640625
glacier,lantern,glacier and lantern,-30.562732696533203,-31.474288940429688,gpt2xl,1,example: ,0.9115562438964844
microscope,puddle,microscope and puddle,-33.098785400390625,-33.92180633544922,gpt2xl,1,example: ,0.8230209350585938
compass,swan,compass and swan,-31.214080810546875,-30.304475784301758,gpt2xl,1,example: ,-0.9096050262451172
bonsai,cathedral,bonsai and cathedral,-31.1337890625,-31.858673095703125,gpt2xl,1,example: ,0.724884033203125
honeycomb,violin,honeycomb and violin,-28.432220458984375,-29.90183448791504,gpt2xl,1,example: ,1.469614028930664
sailboat,stadium,sailboat and stadium,-28.692453384399414,-29.59345245361328,gpt2xl,1,example: ,0.9009990692138672
acorns,skyscrapers,acorns and skyscrapers,-33.68328094482422,-32.28308868408203,gpt2xl,1,example: ,-1.4001922607421875
bell,trellis,bell and trellis,-30.526227951049805,-27.39285659790039,gpt2xl,1,example: ,-3.133371353149414
inkwell,kite,inkwell and kite,-31.894134521484375,-34.214813232421875,gpt2xl,1,example: ,2.3206787109375
foxglove,trombone,foxglove and trombone,-38.61006546020508,-36.04342269897461,gpt2xl,1,example: ,-2.5666427612304688
carousel,quill,carousel and quill,-31.933746337890625,-30.69114875793457,gpt2xl,1,example: ,-1.2425975799560547
lighthouse,onion,lighthouse and onion,-30.44457244873047,-29.592317581176758,gpt2xl,1,example: ,-0.8522548675537109
cactus,chessboard,cactus and chessboard,-30.606143951416016,-30.32400131225586,gpt2xl,1,example: ,-0.28214263916015625
gallery,raindrop,gallery and raindrop,-31.796524047851562,-31.577117919921875,gpt2xl,1,example: ,-0.2194061279296875
cricket,plow,cricket and plow,-30.57244873046875,-31.334735870361328,gpt2xl,1,example: ,0.7622871398925781
fresco,gingerbread,fresco and gingerbread,-31.191524505615234,-33.081390380859375,gpt2xl,1,example: ,1.8898658752441406
cello,sunflower,cello and sunflower,-33.29314041137695,-32.59930419921875,gpt2xl,1,example: ,-0.6938362121582031
archway,quilt,archway and quilt,-36.81306457519531,-33.433326721191406,gpt2xl,1,example: ,-3.3797378540039062
compass,haystack,compass and haystack,-28.0150089263916,-28.858760833740234,gpt2xl,1,example: ,0.8437519073486328
beacon,millipede,beacon and millipede,-33.435707092285156,-34.270145416259766,gpt2xl,1,example: ,0.8344383239746094
parchment,windmill,parchment and windmill,-33.65309143066406,-30.583354949951172,gpt2xl,1,example: ,-3.0697364807128906
candlestick,meadow,candlestick and meadow,-31.349878311157227,-30.005334854125977,gpt2xl,1,example: ,-1.34454345703125
kiwis,wolverines,kiwis and wolverines,-37.44548797607422,-34.391845703125,gpt2xl,2,instance: ,-3.0536422729492188
kiwis,narwhals,kiwis and narwhals,-36.36456298828125,-35.087547302246094,gpt2xl,2,instance: ,-1.2770156860351562
kiwis,ocelots,kiwis and ocelots,-35.81639099121094,-35.750675201416016,gpt2xl,2,instance: ,-0.06571578979492188
ibex,kiwis,ibex and kiwis,-38.37523651123047,-36.83250427246094,gpt2xl,2,instance: ,-1.5427322387695312
harpies,kiwis,harpies and kiwis,-36.29180908203125,-39.549861907958984,gpt2xl,2,instance: ,3.2580528259277344
axolotls,wolverines,axolotls and wolverines,-42.961204528808594,-34.63916778564453,gpt2xl,2,instance: ,-8.322036743164062
axolotls,ibex,axolotls and ibex,-38.568634033203125,-38.9792366027832,gpt2xl,2,instance: ,0.4106025695800781
axolotls,harpies,axolotls and harpies,-44.06611633300781,-36.9560546875,gpt2xl,2,instance: ,-7.1100616455078125
axolotls,keas,axolotls and keas,-42.889095306396484,-41.19395446777344,gpt2xl,2,instance: ,-1.6951408386230469
axolotls,bonobos,axolotls and bonobos,-39.97500991821289,-36.24769592285156,gpt2xl,2,instance: ,-3.727313995361328
axolotls,wombats,axolotls and wombats,-43.07929611206055,-36.444705963134766,gpt2xl,2,instance: ,-6.634590148925781
axolotls,lions,axolotls and lions,-41.448944091796875,-36.32227325439453,gpt2xl,2,instance: ,-5.126670837402344
ocelots,platypuses,ocelots and platypuses,-35.94417953491211,-36.7476806640625,gpt2xl,2,instance: ,0.8035011291503906
ibex,platypuses,ibex and platypuses,-40.66484451293945,-37.70387649536133,gpt2xl,2,instance: ,-2.960968017578125
harpies,platypuses,harpies and platypuses,-34.48876190185547,-37.808204650878906,gpt2xl,2,instance: ,3.3194427490234375
keas,platypuses,keas and platypuses,-41.05193328857422,-38.741539001464844,gpt2xl,2,instance: ,-2.310394287109375
bonobos,platypuses,bonobos and platypuses,-33.36262893676758,-36.765953063964844,gpt2xl,2,instance: ,3.4033241271972656
harpies,wolverines,harpies and wolverines,-35.860164642333984,-32.65492248535156,gpt2xl,2,instance: ,-3.205242156982422
keas,wolverines,keas and wolverines,-43.87065505981445,-37.39757537841797,gpt2xl,2,instance: ,-6.473079681396484
bonobos,wolverines,bonobos and wolverines,-34.9234504699707,-35.232295989990234,gpt2xl,2,instance: ,0.30884552001953125
capybaras,ibex,capybaras and ibex,-40.66311264038086,-41.6462287902832,gpt2xl,2,instance: ,0.9831161499023438
capybaras,harpies,capybaras and harpies,-39.43678665161133,-35.70393753051758,gpt2xl,2,instance: ,-3.73284912109375
capybaras,keas,capybaras and keas,-43.0922966003418,-42.845157623291016,gpt2xl,2,instance: ,-0.24713897705078125
ibex,narwhals,ibex and narwhals,-38.60737228393555,-33.26874542236328,gpt2xl,2,instance: ,-5.338626861572266
harpies,narwhals,harpies and narwhals,-36.274566650390625,-34.99099349975586,gpt2xl,2,instance: ,-1.2835731506347656
keas,narwhals,keas and narwhals,-40.68529510498047,-35.705081939697266,gpt2xl,2,instance: ,-4.980213165283203
ibex,ocelots,ibex and ocelots,-39.223201751708984,-37.00370407104492,gpt2xl,2,instance: ,-2.2194976806640625
keas,ocelots,keas and ocelots,-42.59596252441406,-38.04885482788086,gpt2xl,2,instance: ,-4.547107696533203
bonobos,ocelots,bonobos and ocelots,-33.062191009521484,-36.37905502319336,gpt2xl,2,instance: ,3.316864013671875
harpies,ibex,harpies and ibex,-37.598388671875,-39.772125244140625,gpt2xl,2,instance: ,2.173736572265625
ibex,keas,ibex and keas,-40.39130401611328,-41.18598556518555,gpt2xl,2,instance: ,0.7946815490722656
bonobos,ibex,bonobos and ibex,-32.15375900268555,-37.55703353881836,gpt2xl,2,instance: ,5.4032745361328125
ibex,koalas,ibex and koalas,-36.8387565612793,-34.63282012939453,gpt2xl,2,instance: ,-2.2059364318847656
ibex,sloths,ibex and sloths,-43.058406829833984,-34.537662506103516,gpt2xl,2,instance: ,-8.520744323730469
aardvarks,ibex,aardvarks and ibex,-35.082763671875,-40.832401275634766,gpt2xl,2,instance: ,5.749637603759766
harpies,keas,harpies and keas,-39.33592224121094,-45.94441223144531,gpt2xl,2,instance: ,6.608489990234375
bonobos,harpies,bonobos and harpies,-34.26485824584961,-39.16210174560547,gpt2xl,2,instance: ,4.897243499755859
harpies,koalas,harpies and koalas,-35.33403015136719,-38.17277145385742,gpt2xl,2,instance: ,2.8387413024902344
harpies,wombats,harpies and wombats,-36.07769012451172,-35.298179626464844,gpt2xl,2,instance: ,-0.779510498046875
aardvarks,harpies,aardvarks and harpies,-32.41926193237305,-37.047088623046875,gpt2xl,2,instance: ,4.627826690673828
bonobos,keas,bonobos and keas,-35.44486999511719,-39.810791015625,gpt2xl,2,instance: ,4.3659210205078125
keas,koalas,keas and koalas,-39.33033752441406,-33.34837341308594,gpt2xl,2,instance: ,-5.981964111328125
keas,sloths,keas and sloths,-46.88921356201172,-35.69601058959961,gpt2xl,2,instance: ,-11.19320297241211
keas,wombats,keas and wombats,-42.60664367675781,-34.86251449584961,gpt2xl,2,instance: ,-7.744129180908203
keas,lions,keas and lions,-39.696205139160156,-34.448516845703125,gpt2xl,2,instance: ,-5.247688293457031
aardvarks,keas,aardvarks and keas,-34.740604400634766,-41.655094146728516,gpt2xl,2,instance: ,6.91448974609375
bonobos,wombats,bonobos and wombats,-33.95119857788086,-33.953857421875,gpt2xl,2,instance: ,0.002658843994140625
aardvarks,bonobos,aardvarks and bonobos,-33.92655563354492,-33.261051177978516,gpt2xl,2,instance: ,-0.6655044555664062
ocarinas,vibraphones,ocarinas and vibraphones,-38.369258880615234,-41.943511962890625,gpt2xl,2,instance: ,3.5742530822753906
cymbals,ocarinas,cymbals and ocarinas,-35.575645446777344,-36.70642852783203,gpt2xl,2,instance: ,1.1307830810546875
clarinets,ocarinas,clarinets and ocarinas,-34.11123275756836,-37.11527633666992,gpt2xl,2,instance: ,3.0040435791015625
cellos,ocarinas,cellos and ocarinas,-37.39023208618164,-37.562835693359375,gpt2xl,2,instance: ,0.17260360717773438
didgeridoos,vibraphones,didgeridoos and vibraphones,-37.0474739074707,-43.04176330566406,gpt2xl,2,instance: ,5.994289398193359
lutes,marimbas,lutes and marimbas,-37.59300231933594,-44.803680419921875,gpt2xl,2,instance: ,7.2106781005859375
kalimbas,lutes,kalimbas and lutes,-47.753055572509766,-37.94208908081055,gpt2xl,2,instance: ,-9.810966491699219
clarinets,kalimbas,clarinets and kalimbas,-36.432823181152344,-47.564361572265625,gpt2xl,2,instance: ,11.131538391113281
kalimbas,trumpets,kalimbas and trumpets,-47.675045013427734,-33.360870361328125,gpt2xl,2,instance: ,-14.31417465209961
cellos,kalimbas,cellos and kalimbas,-42.082740783691406,-47.922332763671875,gpt2xl,2,instance: ,5.839591979980469
kalimbas,saxophones,kalimbas and saxophones,-48.20703887939453,-34.725223541259766,gpt2xl,2,instance: ,-13.481815338134766
lutes,saxophones,lutes and saxophones,-33.39495086669922,-32.48124313354492,gpt2xl,2,instance: ,-0.9137077331542969
casserole,eagle,casserole and eagle,-38.54890823364258,-35.682376861572266,gpt2xl,2,instance: ,-2.8665313720703125
kite,linguist,kite and linguist,-37.757911682128906,-37.483917236328125,gpt2xl,2,instance: ,-0.27399444580078125
algorithm,perfume,algorithm and perfume,-35.54362487792969,-36.3928108215332,gpt2xl,2,instance: ,0.8491859436035156
forest,screwdriver,forest and screwdriver,-37.886985778808594,-35.412872314453125,gpt2xl,2,instance: ,-2.4741134643554688
slipper,volcano,slipper and volcano,-37.109230041503906,-35.58906173706055,gpt2xl,2,instance: ,-1.5201683044433594
harmonica,microscope,harmonica and microscope,-36.874534606933594,-35.35944366455078,gpt2xl,2,instance: ,-1.5150909423828125
cookbook,zenith,cookbook and zenith,-39.7503662109375,-42.642250061035156,gpt2xl,2,instance: ,2.8918838500976562
hammock,hydrogen,hammock and hydrogen,-36.744483947753906,-42.031578063964844,gpt2xl,2,instance: ,5.2870941162109375
neuron,toaster,neuron and toaster,-35.71438980102539,-35.76385498046875,gpt2xl,2,instance: ,0.049465179443359375
marshmallow,telescope,marshmallow and telescope,-36.705440521240234,-35.55089569091797,gpt2xl,2,instance: ,-1.1545448303222656
casserole,optics,casserole and optics,-40.342227935791016,-40.17747116088867,gpt2xl,2,instance: ,-0.16475677490234375
comet,encyclopedia,comet and encyclopedia,-34.22567367553711,-35.734291076660156,gpt2xl,2,instance: ,1.5086174011230469
nimbus,waffle,nimbus and waffle,-36.844154357910156,-37.904903411865234,gpt2xl,2,instance: ,1.0607490539550781
photon,pumpkin,photon and pumpkin,-35.30089569091797,-36.30060577392578,gpt2xl,2,instance: ,0.9997100830078125
lantern,syntax,lantern and syntax,-35.53358459472656,-36.760414123535156,gpt2xl,2,instance: ,1.2268295288085938
echo,vineyard,echo and vineyard,-37.16759490966797,-35.00361633300781,gpt2xl,2,instance: ,-2.1639785766601562
nebula,snowman,nebula and snowman,-36.97246551513672,-35.39073944091797,gpt2xl,2,instance: ,-1.58172607421875
botany,teapot,botany and teapot,-41.45796585083008,-36.36309814453125,gpt2xl,2,instance: ,-5.094867706298828
chisel,kaleidoscope,chisel and kaleidoscope,-39.7187614440918,-36.38799285888672,gpt2xl,2,instance: ,-3.330768585205078
lava,teacup,lava and teacup,-38.72657012939453,-37.516082763671875,gpt2xl,2,instance: ,-1.2104873657226562
entropy,orchard,entropy and orchard,-38.66937255859375,-34.445980072021484,gpt2xl,2,instance: ,-4.223392486572266
axolotl,vineyard,axolotl and vineyard,-41.354984283447266,-36.471710205078125,gpt2xl,2,instance: ,-4.883274078369141
clockwork,meadow,clockwork and meadow,-36.125694274902344,-36.18220520019531,gpt2xl,2,instance: ,0.05651092529296875
algebra,telescope,algebra and telescope,-35.18090057373047,-34.708499908447266,gpt2xl,2,instance: ,-0.4724006652832031
arcade,topaz,arcade and topaz,-39.4224739074707,-37.811744689941406,gpt2xl,2,instance: ,-1.6107292175292969
asteroid,compass,asteroid and compass,-34.24530029296875,-33.66701126098633,gpt2xl,2,instance: ,-0.5782890319824219
bicycle,nebula,bicycle and nebula,-37.525840759277344,-37.03070831298828,gpt2xl,2,instance: ,-0.4951324462890625
bungalow,entropy,bungalow and entropy,-39.209251403808594,-38.705406188964844,gpt2xl,2,instance: ,-0.50384521484375
carnation,gnome,carnation and gnome,-37.051151275634766,-39.5576057434082,gpt2xl,2,instance: ,2.5064544677734375
cinnamon,harmonica,cinnamon and harmonica,-35.70106887817383,-36.2479362487793,gpt2xl,2,instance: ,0.5468673706054688
coral,syntax,coral and syntax,-34.825706481933594,-36.51582717895508,gpt2xl,2,instance: ,1.6901206970214844
dandelion,pendulum,dandelion and pendulum,-36.66007995605469,-35.18592071533203,gpt2xl,2,instance: ,-1.4741592407226562
delirium,telescope,delirium and telescope,-39.58698272705078,-37.615562438964844,gpt2xl,2,instance: ,-1.9714202880859375
anchors,sandstorms,anchors and sandstorms,-39.51483154296875,-39.45154571533203,gpt2xl,2,instance: ,-0.06328582763671875
scissors,volcanoes,scissors and volcanoes,-37.44685363769531,-35.845619201660156,gpt2xl,2,instance: ,-1.6012344360351562
equations,lanterns,equations and lanterns,-37.6600456237793,-38.572261810302734,gpt2xl,2,instance: ,0.9122161865234375
satellites,tulips,satellites and tulips,-35.959991455078125,-38.78791427612305,gpt2xl,2,instance: ,2.827922821044922
compasses,hedgehogs,compasses and hedgehogs,-37.95989227294922,-39.05027770996094,gpt2xl,2,instance: ,1.0903854370117188
comets,neckties,comets and neckties,-42.04782485961914,-42.458099365234375,gpt2xl,2,instance: ,0.4102745056152344
castles,headphones,castles and headphones,-35.48005676269531,-38.84621810913086,gpt2xl,2,instance: ,3.366161346435547
paperclips,pyramids,paperclips and pyramids,-34.696510314941406,-36.43638610839844,gpt2xl,2,instance: ,1.7398757934570312
constellations,kettles,constellations and kettles,-38.58439636230469,-39.176124572753906,gpt2xl,2,instance: ,0.5917282104492188
kaleidoscopes,whales,kaleidoscopes and whales,-41.534366607666016,-39.02206039428711,gpt2xl,2,instance: ,-2.5123062133789062
meadows,pianos,meadows and pianos,-34.51864242553711,-34.7380485534668,gpt2xl,2,instance: ,0.2194061279296875
magnets,zebras,magnets and zebras,-34.84715270996094,-35.07843780517578,gpt2xl,2,instance: ,0.23128509521484375
parrots,submarines,parrots and submarines,-36.760704040527344,-35.73537063598633,gpt2xl,2,instance: ,-1.0253334045410156
crayons,jungles,crayons and jungles,-44.11928939819336,-40.06592559814453,gpt2xl,2,instance: ,-4.053363800048828
harbor,teapot,harbor and teapot,-35.947601318359375,-35.87752914428711,gpt2xl,2,instance: ,-0.07007217407226562
notebook,quicksand,notebook and quicksand,-38.483734130859375,-36.8785285949707,gpt2xl,2,instance: ,-1.6052055358886719
glacier,lantern,glacier and lantern,-35.596466064453125,-35.5211181640625,gpt2xl,2,instance: ,-0.075347900390625
microscope,puddle,microscope and puddle,-36.175025939941406,-38.15869140625,gpt2xl,2,instance: ,1.9836654663085938
compass,swan,compass and swan,-36.21839904785156,-35.928951263427734,gpt2xl,2,instance: ,-0.2894477844238281
bonsai,cathedral,bonsai and cathedral,-36.34343719482422,-36.95335388183594,gpt2xl,2,instance: ,0.6099166870117188
honeycomb,violin,honeycomb and violin,-33.83527374267578,-34.29298782348633,gpt2xl,2,instance: ,0.4577140808105469
sailboat,stadium,sailboat and stadium,-34.332759857177734,-34.3570442199707,gpt2xl,2,instance: ,0.02428436279296875
acorns,skyscrapers,acorns and skyscrapers,-39.78849792480469,-37.488319396972656,gpt2xl,2,instance: ,-2.3001785278320312
bell,trellis,bell and trellis,-34.77409362792969,-32.36962890625,gpt2xl,2,instance: ,-2.4044647216796875
inkwell,kite,inkwell and kite,-37.68254852294922,-37.8179931640625,gpt2xl,2,instance: ,0.13544464111328125
foxglove,trombone,foxglove and trombone,-41.04486083984375,-41.81929397583008,gpt2xl,2,instance: ,0.7744331359863281
carousel,quill,carousel and quill,-36.29593276977539,-35.21018600463867,gpt2xl,2,instance: ,-1.0857467651367188
lighthouse,onion,lighthouse and onion,-42.156639099121094,-34.267547607421875,gpt2xl,2,instance: ,-7.889091491699219
cactus,chessboard,cactus and chessboard,-36.35098648071289,-35.26448059082031,gpt2xl,2,instance: ,-1.0865058898925781
gallery,raindrop,gallery and raindrop,-35.3742790222168,-34.857765197753906,gpt2xl,2,instance: ,-0.5165138244628906
cricket,plow,cricket and plow,-35.17679214477539,-36.8262939453125,gpt2xl,2,instance: ,1.6495018005371094
fresco,gingerbread,fresco and gingerbread,-37.83384323120117,-37.43281555175781,gpt2xl,2,instance: ,-0.4010276794433594
cello,sunflower,cello and sunflower,-38.48506164550781,-41.968746185302734,gpt2xl,2,instance: ,3.483684539794922
archway,quilt,archway and quilt,-40.54313659667969,-37.72793960571289,gpt2xl,2,instance: ,-2.815196990966797
compass,haystack,compass and haystack,-34.01274490356445,-33.47190475463867,gpt2xl,2,instance: ,-0.5408401489257812
beacon,millipede,beacon and millipede,-36.45838928222656,-38.51019287109375,gpt2xl,2,instance: ,2.0518035888671875
parchment,windmill,parchment and windmill,-34.85051727294922,-34.64200973510742,gpt2xl,2,instance: ,-0.20850753784179688
candlestick,meadow,candlestick and meadow,-36.89265441894531,-34.5725212097168,gpt2xl,2,instance: ,-2.3201332092285156
